Property,Time,Value
Right Lower Leg Twist In-Out,8.30000000,-0.40097060
Right Lower Leg Twist In-Out,8.33333400,-0.40078700
Right Foot Up-Down,0.00000000,-0.00154013
Right Foot Up-Down,0.01666667,-0.00154711
Right Foot Up-Down,0.10000000,-0.00118767
Right Foot Up-Down,0.15000000,-0.00110332
Right Foot Up-Down,0.21666670,-0.00122441
Right Foot Up-Down,0.26666670,-0.00123891
Right Foot Up-Down,0.31666670,-0.00144364
Right Foot Up-Down,0.40000000,-0.00202906
Right Foot Up-Down,0.48333330,-0.00155796
Right Foot Up-Down,0.51666670,-0.00109787
Right Foot Up-Down,0.55000000,-0.00057724
Right Foot Up-Down,0.56666670,-0.00033508
Right Foot Up-Down,0.58333340,-0.00013229
Right Foot Up-Down,0.60000000,0.00001933
Right Foot Up-Down,0.61666670,0.00009853
Right Foot Up-Down,0.63333340,0.00011716
Right Foot Up-Down,0.65000000,0.00007581
Right Foot Up-Down,0.66666670,-0.00001338
Right Foot Up-Down,0.68333340,-0.00009809
Right Foot Up-Down,0.70000000,-0.00017523
Right Foot Up-Down,0.71666670,-0.00020795
Right Foot Up-Down,0.73333330,-0.00016736
Right Foot Up-Down,0.75000010,-0.00006283
Right Foot Up-Down,0.76666670,0.00010503
Right Foot Up-Down,0.78333340,0.00031261
Right Foot Up-Down,0.81666670,0.00079050
Right Foot Up-Down,0.86666670,0.00123612
Right Foot Up-Down,0.91666670,0.00114594
Right Foot Up-Down,0.95000000,0.00091938
Right Foot Up-Down,1.00000000,0.00067762
Right Foot Up-Down,1.01666700,0.00064733
Right Foot Up-Down,1.03333300,0.00062706
Right Foot Up-Down,1.10000000,0.00060840
Right Foot Up-Down,1.15000000,0.00037232
Right Foot Up-Down,1.16666700,0.00024447
Right Foot Up-Down,1.18333300,0.00010682
Right Foot Up-Down,1.20000000,-0.00001084
Right Foot Up-Down,1.21666700,-0.00009933
Right Foot Up-Down,1.23333300,-0.00014918
Right Foot Up-Down,1.25000000,-0.00016564
Right Foot Up-Down,1.26666700,-0.00048223
Right Foot Up-Down,1.28333300,-0.00047596
Right Foot Up-Down,1.30000000,-0.00049278
Right Foot Up-Down,1.35000000,-0.00071202
Right Foot Up-Down,1.38333300,-0.00092093
Right Foot Up-Down,1.40000000,-0.00096911
Right Foot Up-Down,1.41666700,-0.00099467
Right Foot Up-Down,1.43333300,-0.00095798
Right Foot Up-Down,1.45000000,-0.00088950
Right Foot Up-Down,1.48333300,-0.00065853
Right Foot Up-Down,1.53333300,-0.00037499
Right Foot Up-Down,1.56666700,-0.00034337
Right Foot Up-Down,1.60000000,-0.00044843
Right Foot Up-Down,1.61666700,-0.00053798
Right Foot Up-Down,1.65000000,-0.00070369
Right Foot Up-Down,1.66666700,-0.00076800
Right Foot Up-Down,1.71666700,-0.00073796
Right Foot Up-Down,1.76666700,-0.00058080
Right Foot Up-Down,1.78333300,-0.00057486
Right Foot Up-Down,1.80000000,-0.00062673
Right Foot Up-Down,1.81666700,-0.00071525
Right Foot Up-Down,1.86666700,-0.00112298
Right Foot Up-Down,1.91666700,-0.00128106
Right Foot Up-Down,1.96666700,-0.00103715
Right Foot Up-Down,1.98333300,-0.00091389
Right Foot Up-Down,2.03333400,-0.00066109
Right Foot Up-Down,2.10000000,-0.00050049
Right Foot Up-Down,2.11666700,-0.00043697
Right Foot Up-Down,2.13333300,-0.00033632
Right Foot Up-Down,2.15000000,-0.00022665
Right Foot Up-Down,2.16666700,-0.00009523
Right Foot Up-Down,2.18333300,0.00004551
Right Foot Up-Down,2.20000000,0.00018336
Right Foot Up-Down,2.23333300,0.00046755
Right Foot Up-Down,2.25000000,0.00057213
Right Foot Up-Down,2.26666700,0.00067589
Right Foot Up-Down,2.28333400,0.00072873
Right Foot Up-Down,2.30000000,0.00077511
Right Foot Up-Down,2.33333300,0.00080210
Right Foot Up-Down,2.40000000,0.00097162
Right Foot Up-Down,2.43333300,0.00115831
Right Foot Up-Down,2.45000000,0.00123988
Right Foot Up-Down,2.46666700,0.00131592
Right Foot Up-Down,2.48333300,0.00167498
Right Foot Up-Down,2.50000000,0.00171174
Right Foot Up-Down,2.53333400,0.00174498
Right Foot Up-Down,2.63333300,0.00177531
Right Foot Up-Down,2.73333400,0.00147089
Right Foot Up-Down,2.78333400,0.00169016
Right Foot Up-Down,2.83333300,0.00186110
Right Foot Up-Down,2.90000000,0.00146541
Right Foot Up-Down,2.91666700,0.00127791
Right Foot Up-Down,2.95000000,0.00090591
Right Foot Up-Down,2.98333400,0.00052880
Right Foot Up-Down,3.00000000,0.00034202
Right Foot Up-Down,3.01666700,0.00014742
Right Foot Up-Down,3.03333400,-0.00002591
Right Foot Up-Down,3.05000000,-0.00020542
Right Foot Up-Down,3.06666700,-0.00035072
Right Foot Up-Down,3.10000000,-0.00053722
Right Foot Up-Down,3.15000000,-0.00044495
Right Foot Up-Down,3.18333300,-0.00019734
Right Foot Up-Down,3.20000000,-0.00007971
Right Foot Up-Down,3.21666700,0.00003605
Right Foot Up-Down,3.23333400,0.00011827
Right Foot Up-Down,3.25000000,0.00018765
Right Foot Up-Down,3.26666700,0.00020788
Right Foot Up-Down,3.28333400,0.00021734
Right Foot Up-Down,3.30000000,0.00020271
Right Foot Up-Down,3.31666700,0.00017085
Right Foot Up-Down,3.33333300,0.00014066
Right Foot Up-Down,3.35000000,0.00009727
Right Foot Up-Down,3.36666700,0.00004298
Right Foot Up-Down,3.38333300,-0.00002611
Right Foot Up-Down,3.40000000,-0.00010573
Right Foot Up-Down,3.41666700,-0.00019076
Right Foot Up-Down,3.45000000,-0.00033082
Right Foot Up-Down,3.46666700,-0.00038372
Right Foot Up-Down,3.48333400,-0.00040031
Right Foot Up-Down,3.50000000,-0.00041064
Right Foot Up-Down,3.51666700,-0.00039099
Right Foot Up-Down,3.55000000,-0.00035171
Right Foot Up-Down,3.56666700,-0.00033853
Right Foot Up-Down,3.60000000,-0.00035518
Right Foot Up-Down,3.61666700,-0.00036282
Right Foot Up-Down,3.63333300,-0.00040649
Right Foot Up-Down,3.66666700,-0.00046673
Right Foot Up-Down,3.68333400,-0.00051541
Right Foot Up-Down,3.70000000,-0.00054383
Right Foot Up-Down,3.73333400,-0.00057171
Right Foot Up-Down,3.76666700,-0.00049127
Right Foot Up-Down,3.78333400,-0.00040833
Right Foot Up-Down,3.80000000,-0.00031836
Right Foot Up-Down,3.81666700,-0.00021996
Right Foot Up-Down,3.83333300,-0.00013721
Right Foot Up-Down,3.85000000,-0.00007712
Right Foot Up-Down,3.86666700,-0.00003975
Right Foot Up-Down,3.88333300,-0.00004430
Right Foot Up-Down,3.90000000,-0.00007581
Right Foot Up-Down,3.91666700,-0.00013104
Right Foot Up-Down,3.93333400,-0.00021333
Right Foot Up-Down,3.95000000,-0.00029930
Right Foot Up-Down,3.96666700,-0.00039087
Right Foot Up-Down,3.98333400,-0.00047256
Right Foot Up-Down,4.00000000,-0.00055140
Right Foot Up-Down,4.01666700,-0.00059436
Right Foot Up-Down,4.05000000,-0.00065018
Right Foot Up-Down,4.08333300,-0.00060649
Right Foot Up-Down,4.10000000,-0.00057590
Right Foot Up-Down,4.11666700,-0.00053477
Right Foot Up-Down,4.15000000,-0.00048428
Right Foot Up-Down,4.18333300,-0.00045874
Right Foot Up-Down,4.23333400,-0.00046032
Right Foot Up-Down,4.30000000,-0.00052696
Right Foot Up-Down,4.33333300,-0.00059700
Right Foot Up-Down,4.40000000,-0.00063419
Right Foot Up-Down,4.41666700,-0.00062498
Right Foot Up-Down,4.43333300,-0.00063496
Right Foot Up-Down,4.45000000,-0.00064073
Right Foot Up-Down,4.46666700,-0.00067339
Right Foot Up-Down,4.50000000,-0.00075562
Right Foot Up-Down,4.53333400,-0.00082596
Right Foot Up-Down,4.55000000,-0.00084140
Right Foot Up-Down,4.56666700,-0.00081265
Right Foot Up-Down,4.60000000,-0.00069539
Right Foot Up-Down,4.65000000,-0.00034880
Right Foot Up-Down,4.68333300,-0.00014420
Right Foot Up-Down,4.70000000,-0.00006837
Right Foot Up-Down,4.71666700,-0.00002912
Right Foot Up-Down,4.73333400,-0.00000423
Right Foot Up-Down,4.75000000,0.00000614
Right Foot Up-Down,4.76666700,0.00002586
Right Foot Up-Down,4.78333400,0.00005120
Right Foot Up-Down,4.80000000,0.00010626
Right Foot Up-Down,4.81666700,0.00018804
Right Foot Up-Down,4.83333300,0.00028751
Right Foot Up-Down,4.86666700,0.00052454
Right Foot Up-Down,4.88333400,0.00061701
Right Foot Up-Down,4.90000000,0.00068595
Right Foot Up-Down,4.91666700,0.00070669
Right Foot Up-Down,4.93333300,0.00070191
Right Foot Up-Down,4.98333400,0.00053570
Right Foot Up-Down,5.00000000,0.00049519
Right Foot Up-Down,5.01666700,0.00045818
Right Foot Up-Down,5.03333400,0.00045328
Right Foot Up-Down,5.05000000,0.00045024
Right Foot Up-Down,5.06666700,0.00047677
Right Foot Up-Down,5.08333300,0.00050530
Right Foot Up-Down,5.13333400,0.00064523
Right Foot Up-Down,5.21666700,0.00079096
Right Foot Up-Down,5.28333400,0.00081688
Right Foot Up-Down,5.33333300,0.00074598
Right Foot Up-Down,5.38333400,0.00051260
Right Foot Up-Down,5.41666700,0.00027010
Right Foot Up-Down,5.43333300,0.00015478
Right Foot Up-Down,5.45000000,0.00003547
Right Foot Up-Down,5.46666700,-0.00005289
Right Foot Up-Down,5.48333400,-0.00011796
Right Foot Up-Down,5.50000000,-0.00013837
Right Foot Up-Down,5.51666700,-0.00012511
Right Foot Up-Down,5.53333400,-0.00007410
Right Foot Up-Down,5.55000000,0.00001327
Right Foot Up-Down,5.56666700,0.00011528
Right Foot Up-Down,5.60000000,0.00031060
Right Foot Up-Down,5.63333400,0.00039740
Right Foot Up-Down,5.65000000,0.00038631
Right Foot Up-Down,5.66666700,0.00036946
Right Foot Up-Down,5.70000000,0.00030521
Right Foot Up-Down,5.71666700,0.00031680
Right Foot Up-Down,5.75000000,0.00038094
Right Foot Up-Down,5.78333400,0.00045745
Right Foot Up-Down,5.80000000,0.00045229
Right Foot Up-Down,5.81666700,0.00041721
Right Foot Up-Down,5.83333300,0.00032709
Right Foot Up-Down,5.85000000,0.00022651
Right Foot Up-Down,5.86666700,0.00013285
Right Foot Up-Down,5.88333400,0.00005329
Right Foot Up-Down,5.90000000,0.00000962
Right Foot Up-Down,5.91666700,0.00001427
Right Foot Up-Down,5.93333400,0.00005847
Right Foot Up-Down,5.95000000,0.00013177
Right Foot Up-Down,5.96666700,0.00022379
Right Foot Up-Down,5.98333400,0.00032937
Right Foot Up-Down,6.03333400,0.00054576
Right Foot Up-Down,6.06666700,0.00058966
Right Foot Up-Down,6.08333300,0.00059763
Right Foot Up-Down,6.10000000,0.00059038
Right Foot Up-Down,6.11666700,0.00058662
Right Foot Up-Down,6.13333400,0.00057459
Right Foot Up-Down,6.15000000,0.00057838
Right Foot Up-Down,6.16666700,0.00056172
Right Foot Up-Down,6.18333400,0.00055765
Right Foot Up-Down,6.20000000,0.00053343
Right Foot Up-Down,6.21666700,0.00052357
Right Foot Up-Down,6.26666700,0.00050233
Right Foot Up-Down,6.30000000,0.00059844
Right Foot Up-Down,6.38333400,0.00105946
Right Foot Up-Down,6.41666700,0.00104612
Right Foot Up-Down,6.45000000,0.00087024
Right Foot Up-Down,6.46666700,0.00075761
Right Foot Up-Down,6.48333400,0.00066612
Right Foot Up-Down,6.51666700,0.00052234
Right Foot Up-Down,6.56666700,0.00044338
Right Foot Up-Down,6.58333300,0.00039161
Right Foot Up-Down,6.60000000,0.00032611
Right Foot Up-Down,6.61666700,0.00024011
Right Foot Up-Down,6.63333400,0.00015494
Right Foot Up-Down,6.65000100,0.00007834
Right Foot Up-Down,6.66666700,0.00004149
Right Foot Up-Down,6.68333400,0.00004804
Right Foot Up-Down,6.70000000,0.00011088
Right Foot Up-Down,6.73333400,0.00035341
Right Foot Up-Down,6.75000000,0.00049159
Right Foot Up-Down,6.76666700,0.00060016
Right Foot Up-Down,6.78333400,0.00067595
Right Foot Up-Down,6.80000000,0.00068578
Right Foot Up-Down,6.81666700,0.00066082
Right Foot Up-Down,6.83333300,0.00057257
Right Foot Up-Down,6.85000000,0.00046728
Right Foot Up-Down,6.86666700,0.00033061
Right Foot Up-Down,6.88333400,0.00019243
Right Foot Up-Down,6.90000100,0.00003707
Right Foot Up-Down,6.91666700,-0.00011958
Right Foot Up-Down,6.93333400,-0.00026295
Right Foot Up-Down,6.95000000,-0.00039743
Right Foot Up-Down,6.96666700,-0.00049732
Right Foot Up-Down,6.98333400,-0.00057252
Right Foot Up-Down,7.03333400,-0.00051053
Right Foot Up-Down,7.05000000,-0.00042279
Right Foot Up-Down,7.06666700,-0.00034062
Right Foot Up-Down,7.08333300,-0.00026259
Right Foot Up-Down,7.10000000,-0.00022963
Right Foot Up-Down,7.11666700,-0.00024298
Right Foot Up-Down,7.13333400,-0.00028885
Right Foot Up-Down,7.15000100,-0.00037170
Right Foot Up-Down,7.16666700,-0.00046780
Right Foot Up-Down,7.18333400,-0.00057073
Right Foot Up-Down,7.25000000,-0.00077826
Right Foot Up-Down,7.28333400,-0.00078545
Right Foot Up-Down,7.31666700,-0.00081473
Right Foot Up-Down,7.36666700,-0.00094660
Right Foot Up-Down,7.43333400,-0.00117031
Right Foot Up-Down,7.50000000,-0.00117724
Right Foot Up-Down,7.55000000,-0.00101031
Right Foot Up-Down,7.60000000,-0.00092213
Right Foot Up-Down,7.63333400,-0.00094998
Right Foot Up-Down,7.66666700,-0.00102679
Right Foot Up-Down,7.73333400,-0.00121226
Right Foot Up-Down,7.83333400,-0.00142161
Right Foot Up-Down,7.93333400,-0.00138310
Right Foot Up-Down,8.00000000,-0.00147151
Right Foot Up-Down,8.10000000,-0.00136353
Right Foot Up-Down,8.16666700,-0.00141660
Right Foot Up-Down,8.23333400,-0.00125178
Right Foot Up-Down,8.26666700,-0.00120142
Right Foot Up-Down,8.31666800,-0.00139015
Right Foot Up-Down,8.33333400,-0.00152770
Right Foot Twist In-Out,0.00000000,-0.00337375
Right Foot Twist In-Out,0.08333334,-0.00425619
Right Foot Twist In-Out,0.16666670,-0.00521389
Right Foot Twist In-Out,0.26666670,-0.00614520
Right Foot Twist In-Out,0.45000000,-0.00908144
Right Foot Twist In-Out,0.60000000,-0.01094075
Right Foot Twist In-Out,0.78333340,-0.01224259
Right Foot Twist In-Out,0.90000000,-0.01275470
Right Foot Twist In-Out,1.06666700,-0.01236748
Right Foot Twist In-Out,1.23333300,-0.01413877
Right Foot Twist In-Out,1.25000000,-0.01439977
Right Foot Twist In-Out,1.26666700,-0.01534446
Right Foot Twist In-Out,1.28333300,-0.01558011
Right Foot Twist In-Out,1.45000000,-0.01770619
Right Foot Twist In-Out,1.58333300,-0.01872817
Right Foot Twist In-Out,1.76666700,-0.01897814
Right Foot Twist In-Out,1.95000000,-0.01845953
Right Foot Twist In-Out,2.16666700,-0.01854767
Right Foot Twist In-Out,2.45000000,-0.01787219
Right Foot Twist In-Out,2.46666700,-0.01774811
Right Foot Twist In-Out,2.48333300,-0.01690630
Right Foot Twist In-Out,2.50000000,-0.01673396
Right Foot Twist In-Out,2.70000000,-0.01380035
Right Foot Twist In-Out,2.88333300,-0.01380537
Right Foot Twist In-Out,3.05000000,-0.01132150
Right Foot Twist In-Out,3.16666700,-0.00979189
Right Foot Twist In-Out,3.41666700,-0.00708209
Right Foot Twist In-Out,3.55000000,-0.00627375
Right Foot Twist In-Out,3.70000000,-0.00573781
Right Foot Twist In-Out,3.83333300,-0.00561844
Right Foot Twist In-Out,3.96666700,-0.00650583
Right Foot Twist In-Out,4.10000000,-0.00701246
Right Foot Twist In-Out,4.21666700,-0.00777375
Right Foot Twist In-Out,4.48333400,-0.00906650
Right Foot Twist In-Out,4.61666700,-0.00965012
Right Foot Twist In-Out,4.83333300,-0.01221763
Right Foot Twist In-Out,5.03333400,-0.01366577
Right Foot Twist In-Out,5.35000000,-0.01231107
Right Foot Twist In-Out,5.46666700,-0.01135742
Right Foot Twist In-Out,5.58333300,-0.00953880
Right Foot Twist In-Out,5.78333400,-0.00644170
Right Foot Twist In-Out,5.91666700,-0.00483635
Right Foot Twist In-Out,6.00000000,-0.00429908
Right Foot Twist In-Out,6.08333300,-0.00387267
Right Foot Twist In-Out,6.18333400,-0.00380379
Right Foot Twist In-Out,6.30000000,-0.00228843
Right Foot Twist In-Out,6.41666700,-0.00124684
Right Foot Twist In-Out,6.51666700,-0.00023380
Right Foot Twist In-Out,6.53333400,-0.00013556
Right Foot Twist In-Out,6.55000000,-0.00006498
Right Foot Twist In-Out,6.56666700,-0.00000999
Right Foot Twist In-Out,6.58333300,0.00004328
Right Foot Twist In-Out,6.60000000,0.00010361
Right Foot Twist In-Out,6.63333400,0.00027208
Right Foot Twist In-Out,6.68333400,0.00051728
Right Foot Twist In-Out,6.71666700,0.00050397
Right Foot Twist In-Out,6.76666700,0.00020132
Right Foot Twist In-Out,6.78333400,0.00010240
Right Foot Twist In-Out,6.80000000,0.00004731
Right Foot Twist In-Out,6.81666700,0.00004024
Right Foot Twist In-Out,6.83333300,0.00010000
Right Foot Twist In-Out,6.85000000,0.00020472
Right Foot Twist In-Out,6.88333400,0.00050477
Right Foot Twist In-Out,6.93333400,0.00090351
Right Foot Twist In-Out,7.00000000,0.00095098
Right Foot Twist In-Out,7.06666700,0.00051545
Right Foot Twist In-Out,7.08333300,0.00038761
Right Foot Twist In-Out,7.11666700,0.00018931
Right Foot Twist In-Out,7.13333400,0.00011521
Right Foot Twist In-Out,7.15000100,0.00005147
Right Foot Twist In-Out,7.16666700,-0.00001352
Right Foot Twist In-Out,7.18333400,-0.00009193
Right Foot Twist In-Out,7.21666700,-0.00029942
Right Foot Twist In-Out,7.26666700,-0.00063975
Right Foot Twist In-Out,7.33333300,-0.00086533
Right Foot Twist In-Out,7.40000100,-0.00112820
Right Foot Twist In-Out,7.48333400,-0.00157956
Right Foot Twist In-Out,7.61666700,-0.00220425
Right Foot Twist In-Out,7.70000000,-0.00225651
Right Foot Twist In-Out,7.78333400,-0.00219731
Right Foot Twist In-Out,7.85000000,-0.00225863
Right Foot Twist In-Out,7.93333400,-0.00257200
Right Foot Twist In-Out,8.01666700,-0.00267473
Right Foot Twist In-Out,8.11666700,-0.00297845
Right Foot Twist In-Out,8.23333400,-0.00321699
Right Foot Twist In-Out,8.33333400,-0.00337627
Right Toes Up-Down,0.00000000,0.00000031
Right Toes Up-Down,0.01666667,-0.00013052
Right Toes Up-Down,0.03333334,-0.00028448
Right Toes Up-Down,0.08333334,-0.00069268
Right Toes Up-Down,0.13333330,-0.00079056
Right Toes Up-Down,0.18333330,-0.00074545
Right Toes Up-Down,0.23333330,-0.00093348
Right Toes Up-Down,0.28333340,-0.00117858
Right Toes Up-Down,0.35000000,-0.00108747
Right Toes Up-Down,0.41666670,-0.00083397
Right Toes Up-Down,0.55000000,-0.00067247
Right Toes Up-Down,0.65000000,-0.00054416
Right Toes Up-Down,0.71666670,-0.00074753
Right Toes Up-Down,0.78333340,-0.00076857
Right Toes Up-Down,0.81666670,-0.00054676
Right Toes Up-Down,0.85000000,-0.00021966
Right Toes Up-Down,0.86666670,-0.00007339
Right Toes Up-Down,0.88333340,0.00002319
Right Toes Up-Down,0.90000000,0.00004573
Right Toes Up-Down,0.91666670,-0.00001670
Right Toes Up-Down,0.93333340,-0.00015962
Right Toes Up-Down,0.96666670,-0.00058227
Right Toes Up-Down,1.00000000,-0.00095585
Right Toes Up-Down,1.05000000,-0.00110465
Right Toes Up-Down,1.10000000,-0.00115738
Right Toes Up-Down,1.18333300,-0.00183681
Right Toes Up-Down,1.23333300,-0.00188670
Right Toes Up-Down,1.28333300,-0.00184364
Right Toes Up-Down,1.40000000,-0.00259937
Right Toes Up-Down,1.48333300,-0.00229945
Right Toes Up-Down,1.60000000,-0.00250036
Right Toes Up-Down,1.68333300,-0.00201313
Right Toes Up-Down,1.80000000,-0.00187929
Right Toes Up-Down,1.91666700,-0.00128230
Right Toes Up-Down,2.00000000,-0.00153901
Right Toes Up-Down,2.08333300,-0.00172049
Right Toes Up-Down,2.20000000,-0.00089090
Right Toes Up-Down,2.26666700,-0.00097463
Right Toes Up-Down,2.31666700,-0.00110943
Right Toes Up-Down,2.41666700,-0.00104454
Right Toes Up-Down,2.50000000,-0.00126051
Right Toes Up-Down,2.58333300,-0.00148666
Right Toes Up-Down,2.70000000,-0.00127940
Right Toes Up-Down,2.80000000,-0.00137447
Right Toes Up-Down,2.88333300,-0.00124757
Right Toes Up-Down,2.98333400,-0.00145148
Right Toes Up-Down,3.06666700,-0.00138953
Right Toes Up-Down,3.13333300,-0.00108453
Right Toes Up-Down,3.21666700,-0.00033010
Right Toes Up-Down,3.25000000,-0.00018445
Right Toes Up-Down,3.28333400,-0.00013787
Right Toes Up-Down,3.30000000,-0.00011669
Right Toes Up-Down,3.31666700,-0.00008162
Right Toes Up-Down,3.33333300,-0.00002961
Right Toes Up-Down,3.35000000,0.00003316
Right Toes Up-Down,3.36666700,0.00009699
Right Toes Up-Down,3.38333300,0.00014787
Right Toes Up-Down,3.40000000,0.00017827
Right Toes Up-Down,3.43333300,0.00018274
Right Toes Up-Down,3.46666700,0.00019698
Right Toes Up-Down,3.50000000,0.00034031
Right Toes Up-Down,3.60000000,0.00124460
Right Toes Up-Down,3.66666700,0.00125747
Right Toes Up-Down,3.73333400,0.00094069
Right Toes Up-Down,3.83333300,0.00078353
Right Toes Up-Down,3.91666700,0.00070163
Right Toes Up-Down,3.96666700,0.00035964
Right Toes Up-Down,4.00000000,0.00010778
Right Toes Up-Down,4.01666700,0.00001810
Right Toes Up-Down,4.03333400,-0.00003651
Right Toes Up-Down,4.05000000,-0.00005580
Right Toes Up-Down,4.06666700,-0.00004696
Right Toes Up-Down,4.08333300,-0.00002066
Right Toes Up-Down,4.10000000,0.00000830
Right Toes Up-Down,4.11666700,0.00002899
Right Toes Up-Down,4.13333400,0.00003101
Right Toes Up-Down,4.15000000,0.00001141
Right Toes Up-Down,4.16666700,-0.00002421
Right Toes Up-Down,4.18333300,-0.00006834
Right Toes Up-Down,4.20000000,-0.00010737
Right Toes Up-Down,4.23333400,-0.00012369
Right Toes Up-Down,4.25000000,-0.00009279
Right Toes Up-Down,4.26666700,-0.00004238
Right Toes Up-Down,4.28333400,0.00001332
Right Toes Up-Down,4.30000000,0.00006034
Right Toes Up-Down,4.31666700,0.00008319
Right Toes Up-Down,4.33333300,0.00007360
Right Toes Up-Down,4.35000000,0.00002807
Right Toes Up-Down,4.36666700,-0.00004709
Right Toes Up-Down,4.38333400,-0.00014347
Right Toes Up-Down,4.41666700,-0.00034264
